endTime,artistName,trackName,msPlayed,uri
2023-02-02 08:32,La Joaqui,Mañosa,38613,6ELw0p5THiGQxrJnQnmwCq
2023-02-02 08:36,WOS,PUAJ (sesión),156665,6fTxvdEyWl3zZg2XTWO4s8
2023-02-02 08:36,Eslabon Armado,24 Horas,9000,0T8lt51Lvj1OAj750PH6X9
2023-02-02 08:36,ACRU,ANIMAL,1365,06b0Au6pvZiO03eKTCvgWh
2023-02-02 08:39,WOS,LUZ DELITO,155867,13VEtVCYfLTVsq5STs3SlW
2023-02-02 08:42,Cami,Funeral,3624,1ueLYdeuGMAwUiaezLDObD
2023-02-02 08:42,WOS,FRESCO,170302,0blWPYAfbvpRLVHUcmqmmj
2023-02-02 08:45,WOS,FRESCO,1045,0blWPYAfbvpRLVHUcmqmmj
2023-02-02 08:45,WOS,TERRAZA,189951,6cLWKCBNawunqBHmyzdG7v
2023-02-02 08:47,WOS,OKUPA,143000,25NPeIjHjQGvyp4D52Tji2
2023-02-02 08:50,WOS,PANTANO,150661,0VMxiFeuVhG3Hu7NHnge9e
2023-02-02 08:54,WOS,PURPURA,1792,0RHazYjaRGLIYPvn6mtRWY
2023-02-02 08:54,WOS,CONVOY JARANA,1151,09ZM0SFVkQauSIR5I3aj0g
2023-02-02 08:57,WOS,PURPURA,194181,0RHazYjaRGLIYPvn6mtRWY
2023-02-02 09:03,WOS,CONVOY JARANA,158123,09ZM0SFVkQauSIR5I3aj0g
2023-02-02 09:06,LOUTA,QUEREME,194840,0bhWW1Bve1Ng6kEm8WjiQA
2023-02-02 09:06,WOS,Protocolo,26355,1IJcROM3wuO4phCdjlEl5t
2023-02-02 12:30,ROSALÍA,Abcdefg,65961,5EbsCDXjzmwtHm70q87VHt
2023-02-02 12:32,TINI,Muñecas,7125,1PAvhqefivTNdxZ4u8RT1d
2023-02-02 12:32,Eslabon Armado,24 Horas,2560,0T8lt51Lvj1OAj750PH6X9
2023-02-02 12:32,La Joaqui,Mañosa,105528,6ELw0p5THiGQxrJnQnmwCq
2023-02-02 12:35,Lauty Gram,Vida Gangster,60885,4I4FFtKZLtyqw4he9pPtL7
2023-02-02 12:39,Quevedo,VISTA AL MAR,917,7iwJOi3hlMqZt6pj1sQOBj
2023-02-02 12:42,Quevedo,SIN SEÑAL,182591,1Y62KpDaP5MEL43ZcI6IaG
2023-02-02 12:58,TINI,Muñecas,156318,1PAvhqefivTNdxZ4u8RT1d
2023-02-02 13:07,La Joaqui,Mañosa,103370,6ELw0p5THiGQxrJnQnmwCq
2023-02-02 13:08,Quevedo,Chamaquita,74816,667CH2wRxXnQOfPD1NrlLJ
2023-02-02 13:15,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-02 13:27,Rusherking,Además de Mí - Remix,330040,7I8L3vYCLThw2FDrE6LuzE
2023-02-02 13:30,Duki,Hitboy,179204,624AL3EwsrgGIp6bdwmXgo
2023-02-02 13:33,Duki,Si Quieren Frontear,200337,6bQ5823aHmFVKLZW8E7rRo
2023-02-02 13:36,Duki,No Me Llores,191846,2fBL047Cv32R3UFEup6xkP
2023-02-02 13:45,Duki,Unfollow,196727,7hQ7cmGKutObir5aHjkHPH
2023-02-03 22:51,Anuel AA,Hasta Que Dios Diga,2645,06s3QtMJVXw1AJX3UfvZG1
2023-02-03 22:54,TINI,Muñecas,156318,1PAvhqefivTNdxZ4u8RT1d
2023-02-03 22:58,Anuel AA,Hasta Que Dios Diga,246000,06s3QtMJVXw1AJX3UfvZG1
2023-02-04 09:40,Morat,Aprender A Quererte,229213,59zFBL3hnDA023j3mSwCSo
2023-02-04 10:00,Morat,París,101672,3ehHqgYRzmeUi345MfHS2N
2023-02-04 10:01,Cami,Funeral,1834,1ueLYdeuGMAwUiaezLDObD
2023-02-04 10:01,Morat,París,74218,3ehHqgYRzmeUi345MfHS2N
2023-02-04 10:45,Leo Rizzi,No siempre quedará París - Remix,186045,4TPugCH4s6bRqhWhGkb2qw
2023-02-04 10:47,Leo Rizzi,No siempre quedará París - Remix,72228,4TPugCH4s6bRqhWhGkb2qw
2023-02-04 23:27,Romeo Santos,Sobredosis (feat. Ozuna),173226,1WbXIpiGBJkCiv3hn40iPB
2023-02-04 23:29,Leo Rizzi,No siempre quedará París - Remix,320,4TPugCH4s6bRqhWhGkb2qw
2023-02-04 23:29,Romeo Santos,Bella y Sensual,111530,0ERbK7qVqveCaBWIiYCrl3
2023-02-04 23:29,Romeo Santos,Propuesta Indecente,533,5PycBIeabfvX3n9ILG7Vrv
2023-02-04 23:30,Anuel AA,Hasta Que Dios Diga,24085,06s3QtMJVXw1AJX3UfvZG1
2023-02-04 23:32,Anuel AA,Hasta Que Dios Diga,66581,06s3QtMJVXw1AJX3UfvZG1
2023-02-04 23:34,Anuel AA,Hasta Que Dios Diga,120960,06s3QtMJVXw1AJX3UfvZG1
2023-02-05 09:11,Morat,París,182187,3ehHqgYRzmeUi345MfHS2N
2023-02-05 09:45,Morat,No Se Va,4394,4khWEpnaijN0G1x019Uzdr
2023-02-05 16:22,TINI,Muñecas,156318,1PAvhqefivTNdxZ4u8RT1d
2023-02-05 16:27,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-05 16:31,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",1258,4nrPB8O7Y7wsOCJdgXkthe
2023-02-05 16:37,Anuel AA,Hasta Que Dios Diga,246000,06s3QtMJVXw1AJX3UfvZG1
2023-02-05 18:46,Lauty Gram,Vida Gangster,62272,4I4FFtKZLtyqw4he9pPtL7
2023-02-05 22:07,Lauty Gram,Vida Gangster,103872,4I4FFtKZLtyqw4he9pPtL7
2023-02-05 22:08,ROSALÍA,Abcdefg,27477,5EbsCDXjzmwtHm70q87VHt
2023-02-05 22:13,Rita Payés,Algo contigo,297664,3HMuJG1y7pyjg7Rrk17Rsb
2023-02-05 22:17,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",217196,4nrPB8O7Y7wsOCJdgXkthe
2023-02-05 22:22,C. Tangana,Me Maten - Live at NPR's Tiny Desk,137386,5py3FJrHEuR67BjR7wm8uj
2023-02-05 22:22,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),9685,2TktkzfozZifbQhXjT6I33
2023-02-05 22:25,La Ross Maria,Mi Regalo Mas Bonito,151467,3JgGutjAwNXGAxcXaqVgWe
2023-02-05 22:25,Anuel AA,Hasta Que Dios Diga,234,06s3QtMJVXw1AJX3UfvZG1
2023-02-05 22:28,Leo Rizzi,No siempre quedará París - Remix,163029,4TPugCH4s6bRqhWhGkb2qw
2023-02-05 22:29,Anuel AA,Hasta Que Dios Diga,61205,06s3QtMJVXw1AJX3UfvZG1
2023-02-07 11:56,Lauty Gram,Vida Gangster,52821,4I4FFtKZLtyqw4he9pPtL7
2023-02-07 11:56,Leo Rizzi,No siempre quedará París - Remix,4032,4TPugCH4s6bRqhWhGkb2qw
2023-02-07 11:57,Anuel AA,Hasta Que Dios Diga,86720,06s3QtMJVXw1AJX3UfvZG1
2023-02-07 12:04,Dano,Santo Grial,259456,5glEywhgiNEk1GbEqcWfiO
2023-02-07 12:07,Eslabon Armado,24 Horas,1289,0T8lt51Lvj1OAj750PH6X9
2023-02-07 12:07,La Joaqui,Mañosa,157677,6ELw0p5THiGQxrJnQnmwCq
2023-02-07 12:10,WOS,PUAJ (sesión),156665,6fTxvdEyWl3zZg2XTWO4s8
2023-02-07 12:10,La Bomba de Tiempo,Bolivia,2877,2MuDW3QK1SAk35OnTnDLLp
2023-02-07 12:14,WOS,Protocolo,14263,1IJcROM3wuO4phCdjlEl5t
2023-02-07 12:16,WOS,LUZ DELITO,155867,13VEtVCYfLTVsq5STs3SlW
2023-02-07 12:18,WOS,PANTANO,21338,0VMxiFeuVhG3Hu7NHnge9e
2023-02-07 12:22,WOS,TERRAZA,83690,6cLWKCBNawunqBHmyzdG7v
2023-02-07 12:36,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-07 12:39,Gusty dj,Gusty DJ | Ecko - Session en el Barrio #7,1280,2ALRaYszX1wDifP6HrcdqS
2023-02-07 12:44,No Te Va Gustar,Venganza,166528,0QBMEboyu2DxFTKGbI5nl7
2023-02-07 12:46,Paz Carrara,Radar,162288,2ZrnMV7mUPqU2qPgFyEa23
2023-02-07 12:48,Anuel AA,Hasta Que Dios Diga,86022,06s3QtMJVXw1AJX3UfvZG1
2023-02-07 12:51,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-07 13:02,Bad Bunny,Si Estuviésemos Juntos,169247,35wvL50xvKpCHEJPxLOLPI
2023-02-07 13:02,Noriel,Cuerpo en Venta,2497,2B94bbI1a4LyBpK1439oP7
2023-02-07 13:56,Sebastian Yatra,Un Año,164440,5BDP2tky8oMQJPS33frKVp
2023-02-07 13:56,Matisse,Eres Tú,45108,5MN6TXwzNqYBg3jikXuvAl
2023-02-07 14:15,Sebastian Yatra,Como Mirarte,227333,0CXEPVeQDLgDBfvcsQpXq1
2023-02-07 14:21,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-07 14:25,Leo Rizzi,No siempre quedará París - Remix,96215,4TPugCH4s6bRqhWhGkb2qw
2023-02-07 14:26,Anuel AA,Hasta Que Dios Diga,67861,06s3QtMJVXw1AJX3UfvZG1
2023-02-07 14:27,ROSALÍA,Abcdefg,65961,5EbsCDXjzmwtHm70q87VHt
2023-02-07 14:29,Rita Payés,Algo contigo,3093,3HMuJG1y7pyjg7Rrk17Rsb
2023-02-07 14:29,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",490,4nrPB8O7Y7wsOCJdgXkthe
2023-02-07 14:29,La Joaqui,Mañosa,119224,6ELw0p5THiGQxrJnQnmwCq
2023-02-07 14:33,C. Tangana,Me Maten - Live at NPR's Tiny Desk,242496,5py3FJrHEuR67BjR7wm8uj
2023-02-07 14:35,Anuel AA,23 Preguntas,95563,5ANkjNH7elrxzggidjnH9v
2023-02-11 10:33,Natalia Lafourcade,Hasta la Raíz,8832,3lGMtkONrZdJ8kTCg6KIFf
2023-02-11 10:37,Gusty dj,Gusty DJ | Ecko - Session en el Barrio #7,19989,2ALRaYszX1wDifP6HrcdqS
2023-02-11 10:39,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-11 10:48,Anuel AA,Hasta Que Dios Diga,246000,06s3QtMJVXw1AJX3UfvZG1
2023-02-11 10:48,Dano,Santo Grial,24689,5glEywhgiNEk1GbEqcWfiO
2023-02-11 10:51,TINI,Muñecas,156318,1PAvhqefivTNdxZ4u8RT1d
2023-02-11 10:53,La K'onga,Te Mentiría,1471,3LSRGvBWTdnUBJC32oBFnZ
2023-02-11 10:53,La Joaqui,Mañosa,100888,6ELw0p5THiGQxrJnQnmwCq
2023-02-11 11:02,Lauty Gram,Vida Gangster,60757,4I4FFtKZLtyqw4he9pPtL7
2023-02-11 11:06,Anuel AA,Hasta Que Dios Diga,246000,06s3QtMJVXw1AJX3UfvZG1
2023-02-11 11:06,Dano,Santo Grial,2929,5glEywhgiNEk1GbEqcWfiO
