endTime,artistName,trackName,msPlayed
2022-12-07 11:42,Morat,Nunca Al Revés,181775
2022-12-07 11:46,Nabález,La Correcta,219198
2022-12-07 11:49,Morat,Primeras Veces,192299
2022-12-07 11:53,Beret,Porfa no te vayas,11086
2022-12-07 11:53,Morat,Otras Se Pierden,234656
2022-12-07 11:57,Morat,Acuérdate De Mí,221063
2022-12-07 12:00,Morat,No Hay Más Que Hablar,211935
2022-12-07 12:12,Morat,Bajo La Mesa,84827
2022-12-07 13:18,Morat,Date La Vuelta,6911
2022-12-07 13:18,Morat,Cuando Nadie Ve,2304
2022-12-07 13:20,Manuel Turizo,La Bachata,162637
2022-12-07 13:23,YSY A,CÓMO CHILLA ELLA,134581
2022-12-07 13:25,La Joaqui,Dos Besitos,107397
2022-12-07 13:28,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-12-07 13:31,Rei,Tu Turrito,164701
2022-12-07 13:33,Quevedo,PUNTO G,151324
2022-12-07 13:38,Bizarrap,"Duki: Bzrp Music Sessions, Vol. 50",221303
2022-12-07 13:41,YSY A,A POR TODO,166889
2022-12-07 13:44,Ozuna,Hey Mor,196600
2022-12-07 13:47,ROSALÍA,DESPECHÁ,156787
2022-12-07 13:48,Wisin & Yandel,Besos Moja2,72355
2022-12-07 13:49,La Joaqui,Butakera,70378
2022-12-07 13:53,DJ Alex,TU AMOR | E7,38613
2022-12-09 18:23,Paskman,Chiquetere (feat. Rafa Villalba),1984
2022-12-09 18:23,The Goo Goo Dolls,Iris,289533
2022-12-09 18:23,Bad Gyal,Real G,3764
2022-12-09 18:27,Cris Mj,Fiera,7701
2022-12-09 18:27,Mac Miller,Congratulations (feat. Bilal),219114
2022-12-09 18:27,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",1237
2022-12-09 18:29,Manuel Turizo,La Bachata,162637
2022-12-09 18:31,La Joaqui,Dos Besitos,92307
2022-12-09 18:33,YSY A,CÓMO CHILLA ELLA,134581
2022-12-09 18:37,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-12-09 18:39,Rei,Tu Turrito,130569
2022-12-09 18:41,ROSALÍA,DESPECHÁ,1045
2022-12-09 18:41,Quevedo,PUNTO G,145471
2022-12-09 18:44,La Joaqui,Butakera,143402
2022-12-09 18:47,Ozuna,Hey Mor,196600
2022-12-09 18:50,WOS,PUAJ (sesión),138293
2022-12-09 18:50,Wisin & Yandel,Besos Moja2,1173
2022-12-09 18:50,Ozuna,Hey Mor,1258
2022-12-09 18:55,WOS,PUAJ (sesión),156665
2022-12-09 20:21,WOS,ARRANCARMELO,12114
2022-12-09 22:42,La K'onga,El Mismo Aire,2133
2022-12-09 22:45,Maria Becerra,AUTOMÁTICO,175317
2022-12-09 22:47,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",133916
2022-12-09 22:47,La K'onga,Universo Paralelo,7253
2022-12-09 22:47,Rei,Pechito Partido,3520
2022-12-09 22:50,Duki,GIVENCHY,6933
2022-12-09 22:50,Shakira,Monotonía,14465
2022-12-09 22:50,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",141237
2022-12-09 22:51,Stars Music Chile,Marisola,32191
2022-12-09 22:54,Bad Bunny,Moscow Mule,214549
2022-12-09 22:57,Alan Gomez,CALLEJERO FINO | Mission 10,134133
2022-12-09 22:57,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,45567
2022-12-09 23:00,ROSALÍA,DESPECHÁ,3114
2022-12-09 23:00,Wisin & Yandel,Besos Moja2,22169
2022-12-09 23:00,Quevedo,PUNTO G,151324
2022-12-09 23:04,Bizarrap,"Duki: Bzrp Music Sessions, Vol. 50",221303
2022-12-09 23:10,Bad Bunny,Ojitos Lindos,258298
2022-12-09 23:12,Rauw Alejandro,PUNTO 40,2367
2022-12-09 23:12,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",134618
2022-12-09 23:12,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",4394
