endTime,artistName,trackName,msPlayed
2022-06-03 18:25,Danny Ocean,Dembow,215082
2022-06-03 18:29,Danny Ocean,Me Rehúso,205714
2022-06-03 18:32,Emilia,la balada,165959
2022-06-03 18:35,Tiago PZK,Nos Comemos (feat. Ozuna),191086
2022-06-03 18:38,Mora,TUS LÁGRIMAS,174482
2022-06-03 18:41,TINI,Carne y Hueso,178309
2022-06-03 18:44,Bad Bunny,A Tu Merced,175918
2022-06-03 18:47,Sech,Wao,178266
2022-06-03 18:52,KHEA,Ayer Me Llamó Mi Ex – Remix,253997
2022-06-03 18:55,Duki,She Don't Give a Fo,209531
2022-06-03 18:58,Daddy Yankee,Salgo Pa' la Calle,1916
2022-06-03 18:58,Trueno,BIEN O MAL,176629
2022-06-03 19:00,Luck Ra,Te Mentiría Remix,1408
2022-06-03 19:00,Robbie Williams,Rock DJ,1194
2022-06-03 19:00,Giuliano Cobuzzi,Cayó la Noche X Soy Peor,140437
2022-06-03 19:01,Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",6826
2022-06-03 19:45,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,1802922
2022-06-03 22:06,WOS,ARRANCARMELO,183547
2022-06-03 22:09,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-03 22:12,Polimá Westcoast,ULTRA SOLO,14151
2022-06-03 22:12,Morat,París,182187
2022-06-03 22:17,Danny Ocean,Fuera del mercado,159849
2022-06-03 22:25,Emilia,la balada,165959
2022-06-03 22:29,TINI,Carne y Hueso,5472
2022-06-03 22:29,Mora,TUS LÁGRIMAS,10236
2022-06-03 22:36,WOS,ARRANCARMELO,183547
2022-06-03 22:40,WOS,ANDRÓMEDA,4592
2022-06-03 22:43,WOS,CULPA,215717
2022-06-03 22:47,WOS,CANGURO,196745
2022-06-03 22:54,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,110634
2022-06-03 22:57,WOS,ARRANCARMELO,183547
2022-06-03 23:00,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-03 23:03,Polimá Westcoast,ULTRA SOLO,8957
2022-06-03 23:03,Morat,París,182187
2022-06-03 23:06,Danny Ocean,Fuera del mercado,159849
2022-06-03 23:08,Emilia,la balada,165959
2022-06-03 23:12,Mora,TUS LÁGRIMAS,174482
2022-06-03 23:15,TINI,Carne y Hueso,178309
2022-06-04 00:27,Bad Bunny,A Tu Merced,73254
2022-06-04 03:02,WOS,ARRANCARMELO,88490
2022-06-04 14:14,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,1242496
2022-06-04 14:18,Marc Seguí,360 Remix,211521
2022-06-04 14:23,WOS,OKUPA,53568
2022-06-04 14:28,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,267928
2022-06-04 14:31,WOS,ARRANCARMELO,183547
2022-06-04 14:35,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",105467
2022-06-04 14:38,Morat,París,182187
2022-06-04 14:42,Polimá Westcoast,ULTRA SOLO,227220
2022-06-04 14:44,Danny Ocean,Fuera del mercado,156076
2022-06-04 16:05,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",170
2022-06-04 16:05,Emilia,la balada,2840
2022-06-04 16:05,Polimá Westcoast,ULTRA SOLO,149
2022-06-04 16:05,Danny Ocean,Fuera del mercado,3678
2022-06-04 16:05,Danny Ocean,Fuera del mercado,149
2022-06-04 16:05,Morat,París,191
2022-06-04 16:09,WOS,ARRANCARMELO,183739
2022-06-04 16:11,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-04 16:14,Morat,París,182187
2022-06-04 16:15,Polimá Westcoast,ULTRA SOLO,14290
2022-06-04 16:17,Danny Ocean,Fuera del mercado,159849
2022-06-04 16:18,Emilia,la balada,55672
2022-06-04 16:21,Mora,TUS LÁGRIMAS,174482
2022-06-04 16:22,TINI,Carne y Hueso,72910
2022-06-04 16:22,Emilia,la balada,128
2022-06-04 16:22,Mora,TUS LÁGRIMAS,149
2022-06-04 16:22,Polimá Westcoast,ULTRA SOLO,170
2022-06-04 16:22,Danny Ocean,Fuera del mercado,149
2022-06-04 16:25,Morat,París,182187
2022-06-04 16:26,Polimá Westcoast,ULTRA SOLO,27402
2022-06-04 16:29,Polo G,Distraction,171319
2022-06-04 16:31,Danny Ocean,Fuera del mercado,159849
2022-06-04 16:32,Emilia,la balada,25698
2022-06-04 16:32,Mora,TUS LÁGRIMAS,20757
2022-06-04 16:35,TINI,Carne y Hueso,178309
2022-06-04 16:39,Bad Bunny,A Tu Merced,125318
2022-06-04 20:10,Emilia,intoxicao,58816
2022-06-04 20:36,Polo G,Distraction,171319
2022-06-04 20:39,WOS,ARRANCARMELO,183547
2022-06-04 20:41,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-04 20:44,Morat,París,182187
2022-06-04 20:45,Polimá Westcoast,ULTRA SOLO,10599
2022-06-04 20:47,Emilia,la balada,2026
