endTime,artistName,trackName,msPlayed
2023-04-15 13:21,El Kuelgue,En Tanto y en Cuanto,176286
2023-04-15 13:25,El Zar,Los Chicos No Entienden,196082
2023-04-15 13:29,Conociendo Rusia,Puede Ser,230960
2023-04-15 13:33,El Mató a un Policía Motorizado,Mas o Menos Bien,253520
2023-04-15 13:37,El Mató a un Policía Motorizado,El Mundo Extraño,238311
2023-04-15 13:40,Hipnotica,Presente Perfecto,188441
2023-04-15 13:58,Soy Rada and the Colibriquis,Avisame Cuando Llegues,84684
2023-04-15 14:03,Silvestre y La Naranja,Todas Esas Tardes,268135
2023-04-15 18:02,Silvestre y La Naranja,Loco por Vos,163204
2023-04-15 18:04,El Kuelgue,Cariño Reptil,111152
2023-04-15 18:07,Indios,Ya Pasó,224946
2023-04-15 18:13,Bandalos Chinos,Isla,352316
2023-04-15 18:18,Usted Señalemelo,Big Bang,293665
2023-04-15 18:22,LOUTA,AYER TE VI (feat. Zoe Gotusso),209133
2023-04-15 18:25,El Kuelgue,En Tanto y en Cuanto,176286
2023-04-15 18:28,Adrián Berra,Efecto de Sincronicidad,165240
2023-04-15 18:31,Marcos Menchaca,Fie$ta,208021
2023-04-15 18:34,El Zar,Los Chicos No Entienden,196082
2023-04-15 18:38,Conociendo Rusia,Puede Ser,230960
2023-04-15 18:43,El Mató a un Policía Motorizado,Mas o Menos Bien,253520
2023-04-15 18:46,El Mató a un Policía Motorizado,El Mundo Extraño,238311
2023-04-15 18:50,Hipnotica,Presente Perfecto,188441
2023-04-15 18:54,Soy Rada and the Colibriquis,Avisame Cuando Llegues,211521
2023-04-15 18:58,Silvestre y La Naranja,Todas Esas Tardes,268135
2023-04-15 19:03,Silvestre y La Naranja,Loco por Vos,251154
2023-04-15 19:06,1915,Extranjero,187824
2023-04-15 19:09,Axel Fiks,Chica Acuario,207163
2023-04-15 19:13,FLORIAN,Mi Amor Se Fue,207864
2023-04-15 19:57,Bad Bunny,Moscow Mule,245939
2023-04-15 20:01,Bad Bunny,Después de la Playa,230400
2023-04-15 20:04,Bad Bunny,Me Porto Bonito,178567
2023-04-15 20:08,Bad Bunny,Tití Me Preguntó,243716
2023-04-15 20:10,Bad Bunny,Un Ratito,111765
2023-04-15 21:31,Bad Bunny,Un Ratito,65119
2023-04-15 21:43,Bad Bunny,Yo No Soy Celoso,230704
2023-04-15 21:47,Bad Bunny,Tarot,237894
2023-04-15 21:50,Bad Bunny,Neverita,173119
2023-04-15 21:53,Bad Bunny,La Corriente,198367
2023-04-15 21:57,Bad Bunny,Efecto,213061
2023-04-15 22:00,Bad Bunny,Party,227628
2023-04-15 22:04,Bad Bunny,Aguacero,210989
2023-04-15 22:07,Bad Bunny,Enséñame a Bailar,176000
2023-04-15 22:11,Bad Bunny,Ojitos Lindos,258298
2023-04-15 22:14,Bad Bunny,Dos Mil 16,176177
2023-04-16 16:18,El Kuelgue,En Avenidas,1792
2023-04-16 16:21,El Kuelgue,Correntoso,170100
2023-04-16 16:25,Los Piojos,Tan Solo,240013
2023-04-16 16:29,El Cuarteto De Nos,Lo malo de ser bueno,242120
2023-04-16 16:33,Onda Vaga,Mambeado,220695
2023-04-16 16:35,El Kuelgue,Ayer Real,163172
2023-04-17 09:50,El Kuelgue,Ayer Real,56663
2023-04-17 09:53,Adrián Berra,Un Beso en la Nariz,211333
2023-04-17 09:54,Usted Señalemelo,Agua Marfil,5776
2023-04-17 09:57,El Kuelgue,La Fama,220021
2023-04-17 10:01,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241501
2023-04-17 10:05,Armandinho,Casinha,235906
2023-04-17 10:09,Las Pastillas del Abuelo,Incontinencia Verbal,230568
2023-04-17 10:10,Usted Señalemelo,Pana,8476
2023-04-17 13:04,Usted Señalemelo,Pana,220055
2023-04-17 13:08,Luis Alberto Spinetta,Bajan (En Vivo Estadio Vélez Sarsfield) (feat. Gustavo Cerati),225906
2023-04-17 13:11,Sui Generis,Canción para Mi Muerte,215906
